step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
873,2132.46,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.62,5.00,3.00,0
874,2132.63,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.80,0.00,0.00,0
875,2131.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.43,2.00,1.00,0
876,2133.46,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.33,4.00,3.00,0
877,2130.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.86,8.00,5.00,0
878,2132.45,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.10,5.00,3.00,0
879,2132.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.48,0.00,0.00,0
880,2129.29,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.28,9.00,6.00,0
881,2126.89,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.26,6.00,4.00,0
882,2125.39,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.07,4.00,2.00,0
883,2125.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.70,1.00,0.00,0
884,2126.41,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.52,3.00,2.00,0
885,2125.98,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.05,1.00,0.00,0
886,2129.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.33,8.00,5.00,0
887,2126.83,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.28,6.00,4.00,0
888,2127.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.45,0.00,0.00,0
889,2127.47,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.53,0.00,0.00,0
890,2130.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.56,9.00,6.00,0
891,2133.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.10,8.00,5.00,0
892,2133.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.08,0.00,0.00,0
893,2131.98,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.37,5.00,3.00,0
894,2131.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.91,2.00,1.00,0
895,2133.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.38,6.00,4.00,0
896,2134.84,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.96,4.00,2.00,0
897,2131.11,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.48,10.00,6.00,0
898,2127.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.14,9.00,6.00,0
899,2129.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.33,4.00,3.00,0
900,2127.55,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.87,5.00,3.00,0
901,2125.86,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.96,4.00,3.00,0
902,2124.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.62,5.00,3.00,0
903,2120.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.31,10.00,7.00,0
904,2119.01,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.32,3.00,2.00,0
905,2118.09,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.35,2.00,1.00,0
906,2121.71,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.10,10.00,6.00,0
907,2117.93,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.83,10.00,7.00,0
908,2119.54,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.65,4.00,3.00,0
909,2117.64,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.99,5.00,3.00,0
910,2114.93,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.78,7.00,5.00,0
911,2115.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.43,2.00,1.00,0
912,2118.80,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.85,8.00,5.00,0
913,2121.86,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.45,8.00,5.00,0
914,2125.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.87,10.00,7.00,0
915,2125.05,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.85,1.00,1.00,0
916,2126.59,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.25,4.00,2.00,0
917,2126.91,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.51,0.00,0.00,0
918,2127.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.51,2.00,1.00,0
919,2127.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.01,0.00,0.00,0
920,2128.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.27,1.00,0.00,0
921,2125.31,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.31,8.00,5.00,0
922,2128.29,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.01,8.00,5.00,0
923,2131.55,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.36,9.00,6.00,0
924,2130.93,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.92,1.00,1.00,0
925,2127.58,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.71,9.00,6.00,0
926,2130.40,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.23,7.00,5.00,0
927,2128.40,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.38,5.00,3.00,0
928,2130.93,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.86,7.00,4.00,0
929,2135.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.41,11.00,7.00,0
930,2137.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.75,6.00,4.00,0
931,2139.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.32,5.00,3.00,0
932,2137.63,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.03,4.00,3.00,0
933,2139.25,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.57,4.00,3.00,0
934,2137.42,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.55,5.00,3.00,0
935,2134.50,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.65,8.00,5.00,0
936,2136.90,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.22,6.00,4.00,0
937,2138.50,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.50,4.00,2.00,0
938,2137.75,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.53,2.00,1.00,0
939,2138.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.26,0.00,0.00,0
940,2136.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.61,5.00,3.00,0
941,2136.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.52,0.00,0.00,0
942,2140.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.72,11.00,7.00,0
943,2138.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.17,5.00,3.00,0
944,2139.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.68,2.00,1.00,0
945,2138.82,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.33,0.00,0.00,0
946,2141.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.42,8.00,5.00,0
947,2138.99,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.56,7.00,5.00,0
948,2141.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.45,6.00,4.00,0
949,2138.29,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.71,8.00,5.00,0
950,2140.02,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.09,4.00,3.00,0
951,2138.91,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.18,3.00,2.00,0
952,2135.83,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.44,8.00,5.00,0
953,2138.91,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.45,8.00,5.00,0
954,2137.01,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.89,5.00,3.00,0
955,2136.58,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.04,1.00,0.00,0
956,2134.28,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.76,6.00,4.00,0
957,2132.38,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.90,5.00,3.00,0
958,2130.20,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.22,6.00,4.00,0
959,2128.26,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.08,5.00,3.00,0
960,2131.24,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.99,8.00,5.00,0
961,2129.53,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.02,4.00,3.00,0
962,2127.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.48,6.00,4.00,0
963,2123.27,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.96,11.00,7.00,0
964,2124.54,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.02,3.00,2.00,0
965,2128.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.33,10.00,7.00,0
966,2129.27,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.90,2.00,1.00,0
967,2133.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.95,11.00,7.00,0
968,2129.07,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.84,11.00,7.00,0
969,2126.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.74,7.00,5.00,0
970,2123.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.07,9.00,6.00,0
971,2121.73,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.73,4.00,2.00,0
972,2119.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.45,6.00,4.00,0
973,2123.47,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.71,11.00,7.00,0
974,2124.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.23,1.00,1.00,0
975,2121.95,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.40,6.00,4.00,0
976,2119.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.75,6.00,4.00,0
977,2123.00,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.72,9.00,6.00,0
978,2124.25,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.87,3.00,2.00,0
979,2123.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.84,2.00,1.00,0
980,2119.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.25,10.00,6.00,0
981,2119.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.54,0.00,0.00,0
982,2123.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.28,9.00,6.00,0
983,2124.46,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.39,3.00,2.00,0
984,2127.28,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.27,7.00,5.00,0
985,2124.23,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.32,8.00,5.00,0
986,2122.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.78,4.00,2.00,0
987,2120.49,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.84,6.00,4.00,0
988,2121.08,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.76,1.00,1.00,0
989,2122.12,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.90,2.00,1.00,0
990,2118.75,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.87,9.00,6.00,0
991,2122.24,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.49,9.00,6.00,0
992,2119.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.88,7.00,5.00,0
993,2115.96,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.73,10.00,6.00,0
994,2112.32,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.23,10.00,6.00,0
995,2110.71,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.61,4.00,3.00,0
996,2108.50,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.45,6.00,4.00,0
997,2104.75,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.80,10.00,7.00,0
998,2103.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.61,3.00,2.00,0
